Origin,DayOfYear,cancelledTotal,cancelledCarrier,cancelledWeather,cancelledNAS,cancelledSecurity
CLT,70,2,2,0,0,0
LIT,51,2,0,2,0,0
VPS,351,2,0,1,1,0
ABE,184,2,0,1,1,0
DBQ,86,2,0,2,0,0
ORD,230,2,2,0,0,0
TVC,42,2,0,1,1,0
SGF,88,2,2,0,0,0
MSN,66,2,1,0,1,0
DSM,190,2,2,0,0,0
TEX,360,2,0,2,0,0
CID,256,2,1,1,0,0
JFK,110,2,1,1,0,0
ROC,78,2,0,2,0,0
SNA,140,2,2,0,0,0
BWI,69,2,2,0,0,0
OTZ,11,2,2,0,0,0
SNA,142,2,1,0,1,0
DAL,16,2,2,0,0,0
SAV,66,2,1,1,0,0
PHL,73,2,2,0,0,0
MEM,139,2,2,0,0,0
JFK,92,2,1,1,0,0
EUG,7,2,0,0,2,0
SMF,5,2,1,0,1,0
SAN,122,2,1,1,0,0
BUF,60,2,1,1,0,0
MHT,69,2,2,0,0,0
PDX,6,2,1,1,0,0
JAN,22,2,2,0,0,0
MHT,68,2,1,0,1,0
SYR,68,2,1,1,0,0
PHL,10,2,1,1,0,0
ALB,63,2,0,2,0,0
BTR,69,2,1,1,0,0
XNA,70,2,1,1,0,0
MSN,154,2,0,1,1,0
HSV,63,2,1,1,0,0
SDF,238,2,1,0,1,0
BDL,217,2,0,0,2,0
IAD,260,2,2,0,0,0
SAV,100,2,1,0,1,0
GSP,77,2,0,2,0,0
JFK,326,2,2,0,0,0
OMA,79,2,0,0,2,0
MRY,30,2,0,0,2,0
BNA,342,2,2,0,0,0
CAE,67,2,0,0,2,0
CRP,170,2,0,2,0,0
MLU,95,2,0,0,2,0
CRW,353,2,0,1,1,0
CLE,20,2,1,0,1,0
MKE,62,2,0,1,1,0
BDL,79,2,0,0,2,0
AVL,257,2,0,2,0,0
RSW,77,2,0,2,0,0
GRB,2,2,2,0,0,0
LNK,16,2,0,0,2,0
BGR,60,2,0,2,0,0
PDX,63,2,2,0,0,0
SEA,250,2,2,0,0,0
IAD,317,2,2,0,0,0
BTR,80,2,1,1,0,0
RST,57,2,2,0,0,0
PHX,64,2,0,2,0,0
ACT,62,2,0,2,0,0
SFO,326,2,2,0,0,0
PVD,33,2,2,0,0,0
HPN,78,2,2,0,0,0
AZO,61,2,2,0,0,0
TUS,4,2,2,0,0,0
TUL,76,2,1,1,0,0
STL,69,2,2,0,0,0
AZO,361,2,0,1,1,0
AUS,68,2,0,2,0,0
BOI,9,2,2,0,0,0
CID,17,2,0,0,2,0
HNL,197,2,2,0,0,0
TYR,24,2,0,2,0,0
HSV,68,2,0,2,0,0
ABE,63,2,0,2,0,0
CLT,61,2,2,0,0,0
MSY,68,2,1,1,0,0
ALB,64,2,0,2,0,0
SBN,166,2,0,1,1,0
CLE,188,2,1,1,0,0
BWI,336,2,2,0,0,0
SLC,17,2,1,1,0,0
LGA,360,2,2,0,0,0
ROC,71,2,1,0,1,0
RSW,78,2,0,2,0,0
MSN,180,2,1,0,1,0
ROC,122,2,0,2,0,0
SNA,228,2,1,1,0,0
IAD,333,2,1,1,0,0
OMA,61,2,2,0,0,0
SEA,334,2,0,2,0,0
LIH,98,2,2,0,0,0
IND,165,2,1,0,1,0
MFE,46,2,0,2,0,0
LIT,63,2,1,0,1,0
MCI,62,2,1,0,1,0
BUF,169,2,1,1,0,0
TUL,352,2,1,1,0,0
RIC,353,2,1,1,0,0
MCI,27,2,0,0,2,0
JFK,103,2,2,0,0,0
SJC,90,2,1,0,1,0
ATL,134,2,2,0,0,0
SJC,212,2,2,0,0,0
OMA,5,2,1,0,1,0
GSO,255,2,0,2,0,0
SUN,122,2,0,2,0,0
ANC,194,2,2,0,0,0
FLL,267,2,2,0,0,0
SMF,88,2,2,0,0,0
LGB,31,2,1,1,0,0
MDW,90,2,1,0,1,0
MCI,171,2,2,0,0,0
MDW,86,2,2,0,0,0
PHX,279,2,2,0,0,0
ROC,188,2,2,0,0,0
ANC,47,2,1,1,0,0
GSO,35,2,0,2,0,0
TUL,260,2,0,2,0,0
DAY,28,2,0,0,2,0
RIC,35,2,0,2,0,0
SRQ,16,2,0,2,0,0
BDL,53,2,0,2,0,0
SJC,84,2,0,0,2,0
ONT,84,2,2,0,0,0
DAL,84,2,2,0,0,0
OAK,83,2,1,1,0,0
BUR,79,2,2,0,0,0
SJC,78,2,1,0,1,0
MDT,353,2,1,1,0,0
SFO,330,2,1,1,0,0
CHS,101,2,1,0,1,0
CMI,122,2,0,2,0,0
MIA,147,2,0,2,0,0
MCI,15,2,1,1,0,0
SAN,74,2,2,0,0,0
GRK,161,2,1,1,0,0
CAE,132,2,0,0,2,0
ORD,95,2,1,0,1,0
JFK,350,2,1,1,0,0
SEA,72,2,1,1,0,0
OAK,72,2,2,0,0,0
SLC,71,2,2,0,0,0
PNS,227,2,0,2,0,0
CPR,44,2,0,2,0,0
OAK,91,2,2,0,0,0
BUR,71,2,2,0,0,0
ONT,70,2,2,0,0,0
ASE,359,2,0,2,0,0
LAS,114,2,2,0,0,0
CMH,304,2,2,0,0,0
AGS,187,2,0,1,1,0
PHX,197,2,2,0,0,0
BUF,170,2,1,0,1,0
DSM,342,2,1,1,0,0
BUF,18,2,0,2,0,0
BTV,78,2,0,1,1,0
SAV,55,2,1,0,1,0
SJC,86,2,2,0,0,0
IYK,98,2,1,1,0,0
OGG,93,2,2,0,0,0
BUF,348,2,2,0,0,0
RNO,105,2,1,1,0,0
MOD,54,2,0,0,2,0
CVG,99,2,1,1,0,0
CAE,163,2,2,0,0,0
JAC,5,2,0,2,0,0
CRW,35,2,0,1,1,0
ABI,65,2,0,2,0,0
BUF,340,2,1,1,0,0
BUF,162,2,0,2,0,0
ABQ,24,2,1,1,0,0
BNA,261,2,0,2,0,0
TPA,6,2,2,0,0,0
SNA,154,2,1,0,1,0
COS,11,2,2,0,0,0
IAH,138,2,2,0,0,0
JFK,308,2,1,1,0,0
TVC,362,2,0,1,1,0
HOU,64,2,1,0,1,0
RIC,3,2,2,0,0,0
SAT,354,2,1,1,0,0
SJU,27,2,2,0,0,0
GRR,83,2,2,0,0,0
SUN,34,2,0,2,0,0
DTW,259,2,2,0,0,0
TPA,220,2,2,0,0,0
BUR,63,2,2,0,0,0
CHS,220,2,1,0,1,0
DSM,147,2,0,1,1,0
IND,219,2,2,0,0,0
MEM,39,2,2,0,0,0
SAT,43,2,0,2,0,0
ATW,29,2,0,2,0,0
OGG,27,2,2,0,0,0
XNA,84,2,2,0,0,0
BUR,52,2,0,2,0,0
CAE,208,2,1,0,1,0
LSE,192,2,0,1,1,0
PNS,16,2,0,2,0,0
RIC,119,2,0,2,0,0
PIT,95,2,2,0,0,0
ACV,20,2,0,0,2,0
OME,48,2,0,2,0,0
PVD,171,2,2,0,0,0
KTN,39,2,0,2,0,0
STL,159,2,0,2,0,0
CAE,184,2,0,0,2,0
WRG,39,2,0,2,0,0
ANC,38,2,1,1,0,0
SUN,95,2,0,2,0,0
IAD,104,2,2,0,0,0
PNS,24,2,1,1,0,0
CAK,160,2,1,1,0,0
ABQ,31,2,1,1,0,0
CAE,168,2,1,0,1,0
WRG,35,2,0,2,0,0
ANC,226,2,2,0,0,0
CLE,201,2,0,1,1,0
HNL,74,2,2,0,0,0
CLT,229,2,2,0,0,0
CLE,175,2,0,1,1,0
SUN,94,2,1,1,0,0
XNA,150,2,0,0,2,0
ONT,47,2,1,1,0,0
SJU,34,2,2,0,0,0
LEX,103,2,2,0,0,0
STL,38,2,0,0,2,0
ICT,45,2,2,0,0,0
PBI,31,2,1,1,0,0
BDL,159,2,0,0,2,0
BHM,46,2,0,2,0,0
SNA,56,2,1,0,1,0
MSP,46,2,0,2,0,0
CWA,90,2,0,1,1,0
OMA,252,2,0,0,2,0
OAK,337,2,2,0,0,0
ICT,46,2,0,2,0,0
BOS,46,2,0,2,0,0
STL,24,2,1,1,0,0
CLE,282,2,0,1,1,0
MIA,32,2,2,0,0,0
LGA,46,2,1,1,0,0
EWR,217,2,1,1,0,0
SAT,67,2,0,2,0,0
GSO,239,2,2,0,0,0
BUR,101,2,2,0,0,0
CHS,195,2,2,0,0,0
PNS,235,2,0,2,0,0
HPN,63,2,0,0,2,0
SPI,90,2,0,0,2,0
BTR,15,2,1,1,0,0
ICT,361,2,0,1,1,0
CLT,279,2,2,0,0,0
TUL,56,2,0,1,1,0
TUL,46,2,1,1,0,0
ONT,105,2,2,0,0,0
OGG,42,2,2,0,0,0
SAV,209,2,2,0,0,0
SAN,120,2,2,0,0,0
LEX,356,2,1,1,0,0
PNS,18,2,0,2,0,0
GSO,343,2,0,2,0,0
ERI,68,2,1,1,0,0
GNV,345,2,1,0,1,0
MOB,43,2,2,0,0,0
ANC,28,2,0,2,0,0
BOS,253,2,2,0,0,0
GSP,30,2,0,0,2,0
CHS,89,2,1,1,0,0
RSW,56,2,1,1,0,0
TPA,92,2,2,0,0,0
ELM,40,2,1,0,1,0
RDU,232,2,2,0,0,0
MDW,55,2,0,2,0,0
LAX,193,2,2,0,0,0
EWR,230,2,2,0,0,0
SJC,268,2,2,0,0,0
DCA,312,2,1,0,1,0
RST,58,2,1,0,1,0
AZO,58,2,2,0,0,0
LEX,60,2,2,0,0,0
MLI,133,2,2,0,0,0
SLC,59,2,1,1,0,0
SAT,38,2,1,0,1,0
BUF,37,2,1,1,0,0
ANC,83,2,2,0,0,0
GSO,208,2,0,1,1,0
AZO,150,2,0,0,2,0
EUG,33,2,1,0,1,0
MSY,44,2,1,0,1,0
SNA,151,2,2,0,0,0
LAS,144,2,2,0,0,0
STL,4,2,2,0,0,0
FSD,47,2,0,1,1,0
MSP,54,2,0,2,0,0
MKE,69,2,2,0,0,0
CVG,45,2,1,0,1,0
FNT,52,2,0,2,0,0
MDW,247,2,2,0,0,0
BNA,213,2,1,1,0,0
AMA,25,2,1,1,0,0
OGG,13,2,2,0,0,0
SNA,70,2,2,0,0,0
IND,187,2,1,0,1,0
EGE,27,2,0,2,0,0
LAS,245,2,0,2,0,0
BIS,2,2,2,0,0,0
RIC,92,2,1,0,1,0
JFK,55,2,0,0,2,0
YUM,84,2,1,1,0,0
CLT,82,2,2,0,0,0
LIT,57,2,2,0,0,0
RST,35,2,0,2,0,0
CLT,199,2,1,0,1,0
SDF,55,2,0,0,2,0
TPA,103,2,2,0,0,0
SYR,59,2,2,0,0,0
PNS,31,2,1,0,1,0
ICT,230,2,2,0,0,0
CLE,76,2,2,0,0,0
FWA,37,2,1,1,0,0
GSP,27,2,1,0,1,0
RIC,8,2,0,1,1,0
ROC,33,2,1,0,1,0
GPT,195,2,0,0,2,0
HSV,34,2,1,1,0,0
DBQ,42,2,0,0,2,0
XNA,354,2,0,2,0,0
FAT,100,2,2,0,0,0
ONT,119,2,2,0,0,0
ICT,258,2,0,2,0,0
SNA,184,2,2,0,0,0
DBQ,34,2,0,2,0,0
CMI,31,2,0,2,0,0
AUS,120,2,1,0,1,0
CWA,202,2,2,0,0,0
GRB,37,2,2,0,0,0
EVV,59,2,1,0,1,0
GSP,190,2,1,1,0,0
JNU,36,2,0,2,0,0
EVV,33,2,1,0,1,0
CMI,38,2,0,1,1,0
ILM,163,2,1,1,0,0
BMI,54,2,2,0,0,0
HPN,21,2,1,0,1,0
SPI,21,2,1,0,1,0
ONT,109,2,2,0,0,0
DEN,281,2,2,0,0,0
BUF,35,2,0,2,0,0
RIC,11,2,2,0,0,0
GSP,120,2,1,0,1,0
ICT,37,2,1,1,0,0
ABQ,3,2,1,1,0,0
LBB,100,2,0,1,1,0
GRR,155,2,0,2,0,0
AVL,173,2,1,0,1,0
ANC,333,2,2,0,0,0
PVD,4,2,0,2,0,0
JAN,35,2,0,2,0,0
DSM,287,2,2,0,0,0
SHV,41,2,2,0,0,0
LGA,185,2,2,0,0,0
ATL,45,2,2,0,0,0
STL,335,2,0,0,2,0
SJT,46,2,0,2,0,0
CWA,361,2,0,2,0,0
SHV,31,2,1,0,1,0
SYR,205,2,0,1,1,0
SDF,204,2,0,0,2,0
PSG,363,2,1,1,0,0
PIA,343,2,0,1,1,0
AMA,46,2,0,2,0,0
LGA,117,2,2,0,0,0
SAN,82,2,2,0,0,0
SEA,181,2,2,0,0,0
SLC,49,2,2,0,0,0
SJU,51,2,1,1,0,0
BTV,162,2,0,2,0,0
LAW,36,2,2,0,0,0
FAT,98,2,2,0,0,0
SAN,246,2,2,0,0,0
SPS,51,2,2,0,0,0
FWA,264,2,0,2,0,0
RDU,324,2,2,0,0,0
MKE,318,2,0,0,2,0
SAT,288,2,2,0,0,0
HNL,91,2,2,0,0,0
MSY,56,2,1,0,1,0
FWA,56,2,0,2,0,0
BDL,76,2,1,0,1,0
ROC,160,2,1,1,0,0
MCI,53,2,2,0,0,0
GJT,13,2,2,0,0,0
MTJ,8,2,0,2,0,0
AMA,255,2,0,2,0,0
PIT,207,2,2,0,0,0
ONT,9,2,1,0,1,0
SCE,53,2,2,0,0,0
SCE,43,2,0,2,0,0
RNO,90,2,1,1,0,0
HNL,328,2,2,0,0,0
JAN,100,2,1,1,0,0
CAE,79,2,0,1,1,0
MDW,129,2,1,0,1,0
LEX,224,2,1,1,0,0
PNS,48,2,2,0,0,0
SHV,26,2,0,2,0,0
ROA,52,2,0,2,0,0
ORF,255,2,0,2,0,0
ALB,57,2,0,2,0,0
AMA,308,2,0,0,2,0
CLE,58,2,2,0,0,0
BWI,365,2,2,0,0,0
ICT,61,2,1,1,0,0
TRI,63,2,0,2,0,0
MKE,196,2,2,0,0,0
PHL,33,2,0,0,2,0
EWR,237,2,1,1,0,0
SWF,52,2,0,2,0,0
PFN,52,2,1,0,1,0
SDF,191,2,0,0,2,0
LIT,56,2,1,0,1,0
FNT,56,2,0,2,0,0
HHH,52,2,0,1,1,0
SBN,180,2,1,0,1,0
HOU,128,2,2,0,0,0
LIT,359,2,1,1,0,0
AGS,56,2,1,1,0,0
FLL,75,2,2,0,0,0
PBI,59,2,0,2,0,0
EGE,6,2,1,1,0,0
CVG,58,2,2,0,0,0
FLL,108,2,2,0,0,0
CHS,56,2,2,0,0,0
ICT,238,2,1,0,1,0
ABE,31,2,0,0,2,0
RNO,342,2,2,0,0,0
MCO,50,2,2,0,0,0
AUS,48,2,2,0,0,0
DSM,196,2,2,0,0,0
GNV,319,2,1,1,0,0
LIT,64,2,2,0,0,0
DAY,53,2,1,1,0,0
LAS,31,2,1,1,0,0
SAV,169,2,0,1,1,0
ACV,188,2,2,0,0,0
BDL,51,2,1,1,0,0
IAD,295,2,2,0,0,0
OAK,45,2,2,0,0,0
MSY,42,2,2,0,0,0
DAL,243,2,0,2,0,0
TYS,78,2,0,1,1,0
ABQ,35,2,1,1,0,0
LIT,70,2,0,2,0,0
RIC,47,2,0,0,2,0
BNA,45,2,1,0,1,0
BUR,39,2,2,0,0,0
TLH,187,2,1,0,1,0
SAV,217,2,0,2,0,0
ALB,55,2,0,0,2,0
ALB,35,2,0,1,1,0
GRR,8,2,2,0,0,0
GRK,23,2,0,2,0,0
SNA,126,2,1,1,0,0
BOS,300,2,2,0,0,0
BNA,96,2,2,0,0,0
BQN,43,2,0,2,0,0
DTW,76,2,2,0,0,0
GRR,79,2,2,0,0,0
PWM,162,2,1,1,0,0
LAN,22,2,1,0,1,0
MSY,31,2,1,0,1,0
JAX,343,2,1,1,0,0
MCI,174,2,0,0,2,0
PHL,57,2,2,0,0,0
OMA,236,2,2,0,0,0
SAN,144,2,2,0,0,0
TPA,167,2,0,1,1,0
SJC,10,2,2,0,0,0
BUR,64,2,1,1,0,0
PBI,173,2,1,1,0,0
IND,61,2,2,0,0,0
HDN,31,2,0,1,1,0
ROC,312,2,1,1,0,0
SNA,52,2,1,1,0,0
SEA,59,2,2,0,0,0
MCO,90,2,1,0,1,0
GRR,25,2,0,2,0,0
AVL,215,2,0,0,2,0
SAN,50,2,1,0,1,0
ICT,282,2,2,0,0,0
HPN,67,2,2,0,0,0
JFK,136,2,2,0,0,0
LIH,67,2,2,0,0,0
SAN,31,2,0,1,1,0
XNA,41,2,0,1,1,0
LIT,72,2,2,0,0,0
MCO,48,2,2,0,0,0
ROC,27,2,1,0,1,0
LIT,40,2,2,0,0,0
CLT,112,2,2,0,0,0
DSM,205,2,2,0,0,0
ELP,46,2,0,2,0,0
HPN,59,2,1,0,1,0
PIA,59,2,0,0,2,0
SGF,194,2,1,0,1,0
OKC,59,2,1,0,1,0
GSO,251,2,2,0,0,0
MFE,297,2,2,0,0,0
TUS,85,2,2,0,0,0
GSO,44,2,2,0,0,0
ACV,57,2,2,0,0,0
MTJ,45,2,0,2,0,0
PHL,88,2,2,0,0,0
GRB,360,2,1,1,0,0
CAE,222,2,0,1,1,0
YUM,245,2,2,0,0,0
BHM,57,2,2,0,0,0
BUF,57,2,1,1,0,0
LAN,56,2,0,0,2,0
MDW,54,2,1,1,0,0
XNA,159,2,1,0,1,0
GSO,48,2,2,0,0,0
EVV,187,2,0,1,1,0
SLC,56,2,0,2,0,0
SGF,55,2,0,0,2,0
LBB,52,2,0,2,0,0
MSY,84,2,1,0,1,0
SUN,72,2,0,2,0,0
OAK,251,2,2,0,0,0
PHX,73,2,1,1,0,0
MFR,54,2,1,0,1,0
SBP,54,2,1,0,1,0
BUR,104,2,2,0,0,0
LNK,30,2,0,0,2,0
RNO,51,2,1,0,1,0
GSO,115,2,1,1,0,0
SNA,50,2,1,1,0,0
LIH,99,2,2,0,0,0
AVP,36,2,1,0,1,0
CMH,16,2,2,0,0,0
MSP,24,2,0,1,1,0
HSV,25,2,2,0,0,0
SMF,255,2,0,2,0,0
BUR,9,2,2,0,0,0
SEA,83,2,2,0,0,0
MSN,48,2,1,1,0,0
SBN,48,2,1,0,1,0
LNK,47,2,0,0,2,0
FAT,2,2,0,0,2,0
GEG,47,2,1,1,0,0
SAT,47,2,0,1,1,0
CAK,86,2,0,1,1,0
MIA,12,2,0,2,0,0
BOI,160,2,0,2,0,0
HPN,38,2,1,0,1,0
BUR,37,2,2,0,0,0
HSV,43,2,2,0,0,0
BHM,98,2,1,0,1,0
PWM,167,2,0,1,1,0
GSO,5,2,2,0,0,0
STL,88,2,2,0,0,0
MOB,194,2,0,1,1,0
IND,69,2,2,0,0,0
IAD,108,2,2,0,0,0
EUG,41,2,0,2,0,0
SUN,20,2,0,2,0,0
AMA,26,2,0,2,0,0
MEM,112,2,2,0,0,0
TUL,38,2,0,0,2,0
PBI,18,2,0,2,0,0
MEM,82,2,2,0,0,0
SFO,359,2,1,0,1,0
BOS,120,2,2,0,0,0
MOD,38,2,1,1,0,0
OAK,19,2,2,0,0,0
SHV,343,2,0,2,0,0
SFO,37,2,1,1,0,0
TPA,79,2,1,0,1,0
FLG,188,2,2,0,0,0
PHL,293,2,2,0,0,0
FLG,23,2,1,1,0,0
FLL,251,2,2,0,0,0
HNL,35,2,1,1,0,0
MHT,222,2,1,0,1,0
EVV,123,2,2,0,0,0
SNA,149,2,1,0,1,0
JFK,58,2,1,1,0,0
BGR,357,2,0,2,0,0
LFT,177,2,0,2,0,0
SNA,290,2,2,0,0,0
LAS,10,2,2,0,0,0
MEM,50,2,1,1,0,0
FSD,34,2,0,0,2,0
CAE,25,2,1,1,0,0
MCI,2,2,2,0,0,0
PNS,53,2,2,0,0,0
SUN,41,2,1,1,0,0
SGF,33,2,1,0,1,0
ELP,52,2,1,1,0,0
IAH,335,2,1,1,0,0
MDW,40,2,2,0,0,0
BUR,120,2,2,0,0,0
DCA,333,2,2,0,0,0
CWA,158,2,0,1,1,0
JFK,213,2,2,0,0,0
MBS,31,2,0,0,2,0
LEX,31,2,0,1,1,0
PVD,31,2,0,0,2,0
SBN,68,2,1,1,0,0
OMA,26,2,2,0,0,0
TVC,325,2,0,2,0,0
PDX,31,2,2,0,0,0
AUS,113,2,1,1,0,0
CLE,60,2,1,1,0,0
SAT,182,2,2,0,0,0
LAX,286,2,0,1,1,0
TYS,56,2,0,2,0,0
COS,167,2,2,0,0,0
MLI,63,2,2,0,0,0
BHM,78,2,0,1,1,0
DAB,54,2,2,0,0,0
HSV,53,2,1,1,0,0
MDT,95,2,2,0,0,0
HOU,113,2,2,0,0,0
MEM,83,2,2,0,0,0
DAB,52,2,0,1,1,0
HSV,46,2,0,2,0,0
JFK,19,2,2,0,0,0
BOS,265,2,1,0,1,0
CMI,37,2,0,2,0,0
CMH,178,2,1,0,1,0
OAK,110,2,2,0,0,0
BQN,205,2,0,2,0,0
SAV,361,2,0,1,1,0
PVD,361,2,0,2,0,0
MSY,41,2,2,0,0,0
CLE,254,2,2,0,0,0
JFK,1,2,2,0,0,0
PFN,363,2,2,0,0,0
BUR,26,2,1,0,1,0
STL,310,2,0,0,2,0
BUR,28,2,1,0,1,0
DSM,146,2,1,1,0,0
TYS,30,2,1,0,1,0
SAN,150,2,2,0,0,0
LGA,39,2,2,0,0,0
MDW,62,2,1,1,0,0
ANC,219,2,2,0,0,0
ANC,46,2,1,1,0,0
HOU,270,2,2,0,0,0
TEX,33,2,0,2,0,0
SYR,159,2,0,1,1,0
PIA,38,2,1,0,1,0
PHX,236,2,2,0,0,0
MSY,109,2,2,0,0,0
SDF,29,2,1,0,1,0
TEX,61,2,0,2,0,0
MRY,49,2,0,0,2,0
SGF,52,2,0,2,0,0
OMA,94,2,1,0,1,0
ICT,171,2,1,0,1,0
DAY,116,2,1,1,0,0
SAT,24,2,1,1,0,0
FWA,55,2,0,0,2,0
SJC,91,2,2,0,0,0
OAK,122,2,2,0,0,0
BET,28,2,0,2,0,0
MBS,59,2,1,0,1,0
ASE,347,2,0,2,0,0
PHX,45,2,2,0,0,0
PIT,60,2,1,1,0,0
PHL,58,2,2,0,0,0
ABQ,33,2,0,0,2,0
SLC,46,2,1,1,0,0
GEG,305,2,2,0,0,0
ROW,77,2,0,2,0,0
FSD,56,2,0,1,1,0
AUS,56,2,1,0,1,0
HDN,55,2,1,1,0,0
CHS,55,2,1,0,1,0
CIC,3,2,0,0,2,0
SLC,35,2,1,1,0,0
LEX,187,2,1,0,1,0
OGG,125,2,2,0,0,0
TVC,326,2,0,2,0,0
IND,54,2,2,0,0,0
FLG,54,2,0,0,2,0
CLE,54,2,2,0,0,0
ISP,168,2,2,0,0,0
SAV,53,2,1,1,0,0
EUG,53,2,1,0,1,0
LBB,46,2,1,1,0,0
HOU,268,2,2,0,0,0
ABE,52,2,0,2,0,0
SFO,17,2,2,0,0,0
RNO,141,2,2,0,0,0
BTV,312,2,1,1,0,0
CHA,187,2,0,0,2,0
HSV,51,2,1,1,0,0
CAE,55,2,1,0,1,0
BHM,56,2,0,1,1,0
SEA,154,2,2,0,0,0
MDW,335,2,0,0,2,0
MDW,57,2,1,1,0,0
FNT,358,2,1,0,1,0
FLG,50,2,1,1,0,0
CMH,50,2,2,0,0,0
CHS,50,2,1,1,0,0
ICT,7,2,0,0,2,0
MBS,49,2,2,0,0,0
MSP,128,2,2,0,0,0
BOS,49,2,1,0,1,0
ABE,49,2,2,0,0,0
MIA,295,2,2,0,0,0
MIA,31,2,1,1,0,0
CHA,21,2,0,1,1,0
PIT,119,2,2,0,0,0
RNO,77,2,0,2,0,0
LAS,211,2,2,0,0,0
GRB,48,2,0,1,1,0
MKE,341,2,2,0,0,0
SJC,328,2,1,1,0,0
PBI,75,2,2,0,0,0
TEX,47,2,0,2,0,0
MCO,68,2,2,0,0,0
BMI,15,2,0,2,0,0
GSO,217,2,0,2,0,0
PHL,70,2,2,0,0,0
MSN,178,2,1,0,1,0
CHS,47,2,1,0,1,0
MCO,211,2,2,0,0,0
SEA,37,2,1,1,0,0
PSP,46,2,1,1,0,0
MEM,49,2,2,0,0,0
ATL,228,2,2,0,0,0
GSP,28,2,1,0,1,0
PIA,29,2,1,0,1,0
CAE,162,2,1,0,1,0
CHS,199,2,2,0,0,0
PIT,47,2,0,0,2,0
FLL,90,2,2,0,0,0
SJC,24,2,1,0,1,0
IAH,55,2,1,1,0,0
PIT,45,2,2,0,0,0
CHS,15,2,0,2,0,0
FAI,19,2,2,0,0,0
GSP,33,2,1,0,1,0
JFK,240,2,2,0,0,0
ALB,28,2,0,0,2,0
MKE,247,2,1,0,1,0
CAK,32,2,2,0,0,0
MSN,193,2,0,2,0,0
MSY,95,2,0,2,0,0
SJU,22,2,2,0,0,0
GSP,213,2,2,0,0,0
PNS,43,2,2,0,0,0
OKC,156,2,1,0,1,0
BMI,43,2,1,0,1,0
LEX,86,2,2,0,0,0
PNS,42,2,0,2,0,0
BUR,281,2,2,0,0,0
TYS,35,2,1,1,0,0
MIA,46,2,1,1,0,0
BDL,32,2,1,0,1,0
CLT,149,2,2,0,0,0
MBS,100,2,0,0,2,0
LIT,16,2,0,1,1,0
SBN,41,2,2,0,0,0
ROA,41,2,1,1,0,0
COS,69,2,2,0,0,0
ANC,147,2,2,0,0,0
DSM,43,2,2,0,0,0
PBI,8,2,1,0,1,0
MBS,216,2,0,1,1,0
PVD,40,2,1,1,0,0
SMF,71,2,2,0,0,0
ANC,338,2,0,2,0,0
OGG,268,2,2,0,0,0
PHL,40,2,2,0,0,0
JAX,302,2,1,1,0,0
MDT,40,2,1,1,0,0
PIA,317,2,0,0,2,0
GRK,35,2,1,0,1,0
TUL,55,2,1,0,1,0
MDT,100,2,0,0,2,0
IND,7,2,1,0,1,0
SNA,265,2,2,0,0,0
SJU,228,2,1,1,0,0
SAV,13,2,1,1,0,0
BHM,55,2,0,0,2,0
EWR,337,2,1,1,0,0
DAY,180,2,1,0,1,0
AVP,40,2,2,0,0,0
PVD,39,2,2,0,0,0
DAB,16,2,0,2,0,0
BDL,40,2,2,0,0,0
JAX,39,2,2,0,0,0
HSV,39,2,2,0,0,0
PDX,349,2,0,0,2,0
ITO,347,2,2,0,0,0
BZN,354,2,1,0,1,0
BUF,39,2,2,0,0,0
EWR,17,2,2,0,0,0
AZO,84,2,1,0,1,0
SAN,18,2,0,2,0,0
EGE,347,2,0,2,0,0
FNT,81,2,1,1,0,0
LBB,99,2,1,1,0,0
GRB,62,2,0,0,2,0
BUR,68,2,1,1,0,0
HNL,3,2,2,0,0,0
BGR,64,2,0,2,0,0
MIA,78,2,1,0,1,0
YUM,37,2,2,0,0,0
RSW,90,2,0,1,1,0
LEX,164,2,0,2,0,0
OAK,39,2,2,0,0,0
TXK,227,2,0,2,0,0
SEA,239,2,2,0,0,0
MKE,131,2,0,0,2,0
MBS,37,2,0,2,0,0
CHA,43,2,2,0,0,0
EKO,28,2,0,2,0,0
JAX,37,2,1,1,0,0
DSM,38,2,0,0,2,0
BUR,20,2,0,1,1,0
CAE,34,2,1,0,1,0
CAK,37,2,2,0,0,0
AVL,16,2,0,0,2,0
GSO,170,2,1,1,0,0
BNA,37,2,2,0,0,0
ROC,93,2,2,0,0,0
AUS,37,2,2,0,0,0
CVG,237,2,0,0,2,0
PNS,35,2,0,1,1,0
SUN,116,2,0,2,0,0
MRY,224,2,0,2,0,0
DAL,206,2,2,0,0,0
MEM,13,2,2,0,0,0
SEA,201,2,2,0,0,0
BUF,122,2,0,0,2,0
CLE,23,2,1,0,1,0
MSP,221,2,2,0,0,0
OMA,319,2,1,0,1,0
EVV,216,2,0,1,1,0
AVP,31,2,0,1,1,0
MSN,52,2,0,2,0,0
SEA,91,2,0,2,0,0
TPA,155,2,1,0,1,0
GRB,67,2,1,1,0,0
SYR,66,2,0,2,0,0
PDX,223,2,2,0,0,0
MOB,161,2,0,2,0,0
DSM,360,2,0,2,0,0
BMI,90,2,0,0,2,0
SFO,293,2,1,1,0,0
CVG,218,2,2,0,0,0
SNA,219,2,1,1,0,0
EYW,230,2,0,2,0,0
BHM,16,2,1,1,0,0
FAT,34,2,2,0,0,0
SYR,33,2,0,2,0,0
SPI,33,2,1,1,0,0
HOU,119,2,2,0,0,0
